"time","siteID","gcc_90","gcc_sd","doy","daily_min","daily_max","year","GDD_day","GDD"
2019-02-10,"UKFS",0.3326,0.000164339649531594,41,-3.2192,1.3145,2019,0,7.85565
2019-02-11,"UKFS",0.3338,0.000189285605390795,42,-0.5253,1.198,2019,0,7.85565
2019-02-12,"UKFS",0.33099,0.000122104339791504,43,-2.5535,3.1424,2019,0,7.85565
2019-02-13,"UKFS",0.33195,9.64644145024861e-05,44,-3.2356,11.2204,2019,0,7.85565
2019-02-14,"UKFS",0.33205,0.0002270057088197,45,-4.3705,12.4073,2019,0,7.85565
2019-02-15,"UKFS",0.32937,0.000313301527188705,46,-11.3781,-4.369,2019,0,7.85565
2019-02-17,"UKFS",0.32925,0.000154764996306122,48,-6.5861,-2.2187,2019,0,7.85565
2019-02-18,"UKFS",0.33003,0.000232337193381882,49,-11.9559,-4.119,2019,0,7.85565
2019-02-19,"UKFS",0.33,0.000344371122186397,50,-8.0133,-2.0572,2019,0,7.85565
2019-02-20,"UKFS",0.33067,0.000108781818708977,51,-3.9376,2.1782,2019,0,7.85565
2019-02-21,"UKFS",0.33163,7.39716134191825e-05,52,-5.2219,4.8714,2019,0,7.85565
2019-02-22,"UKFS",0.33114,0.000146837858656044,53,-2.5423,3.1604,2019,0,7.85565
2019-02-23,"UKFS",0.33223,0.000512672168791187,54,1.0869,6.4733,2019,0,7.85565
2019-02-24,"UKFS",0.3312,0.000205099179592183,55,-5.1057,1.9486,2019,0,7.85565
2019-02-25,"UKFS",0.33161,0.000133472920130507,56,-10.2402,4.8467,2019,0,7.85565
2019-02-26,"UKFS",0.33111,0.000310047266969252,57,-7.8826,0.1668,2019,0,7.85565
2019-02-27,"UKFS",0.32981,0.000263615873914286,58,-9.9968,-1.4891,2019,0,7.85565
2019-02-28,"UKFS",0.33118,0.000101936354693332,59,-11.3311,-2.4439,2019,0,7.85565
2019-03-01,"UKFS",0.33129,0.000256256682541037,60,-8.5819,1.2307,2019,0,7.85565
2019-03-02,"UKFS",0.33104,0.000149534810635654,61,-6.9755,0.8465,2019,0,7.85565
2019-03-03,"UKFS",0.32947,0.000187383814342524,62,-14.9941,-4.0914,2019,0,7.85565
2019-03-04,"UKFS",0.32971,0.000190285546975479,63,-19.1377,-9.121,2019,0,7.85565
2019-03-05,"UKFS",0.33016,9.56799426660136e-05,64,-13.4573,-4.3743,2019,0,7.85565
2019-03-06,"UKFS",0.33107,0.000140244429479387,65,-11.6368,1.5734,2019,0,7.85565
2019-03-07,"UKFS",0.33149,0.000112306802817923,66,-1.6204,3.4915,2019,0,7.85565
2019-03-08,"UKFS",0.33146,6.34754299243501e-05,67,-0.0754,8.0488,2019,0,7.85565
2019-03-09,"UKFS",0.3359,0.000584446790231792,68,3.3308,14.9094,2019,0,7.85565
2019-03-10,"UKFS",0.33197,0.000104029791651341,69,-1.9529,6.1005,2019,0,7.85565
2019-03-11,"UKFS",0.33213,0.000168366868620224,70,-1.4792,11.5797,2019,0,7.85565
2019-03-12,"UKFS",0.33799,0.000272237498354299,71,5.3128,11.2286,2019,0,7.85565
2019-03-13,"UKFS",0.33828,0.000649956230865451,72,10.2328,16.0076,2019,3.1202,10.97585
2019-03-14,"UKFS",0.3319,0.000402796398662547,73,2.4554,15.2835,2019,0,10.97585
2019-03-15,"UKFS",0.3324,0.000174331924787163,74,1.3739,2.6314,2019,0,10.97585
2019-03-20,"UKFS",0.33359,0.000244094247438671,79,7.7528,8.5231,2019,0,10.97585
2019-03-26,"UKFS",0.33391,0.000187034149451966,85,13.5618,16.733,2019,5.1474,16.12325
2019-03-27,"UKFS",0.33461,0.000379237482001847,86,8.7295,20.9868,2019,4.85815,20.9814
2019-03-28,"UKFS",0.34608,0.00142071376370026,87,11.1368,20.1157,2019,5.62625,26.60765
2019-03-30,"UKFS",0.33677,0.000623320805469064,89,0.066,5.8833,2019,0,26.60765
2019-03-31,"UKFS",0.33333,4.63386117484798e-05,90,-3.173,7.1435,2019,0,26.60765
2019-04-01,"UKFS",0.33402,8.95334847861915e-05,91,0.8368,12.6493,2019,0,26.60765
2019-04-02,"UKFS",0.3344,7.38003954416703e-05,92,4.7189,12.1682,2019,0,26.60765
2019-04-03,"UKFS",0.33509,8.43671374265523e-05,93,8.5802,18.6017,2019,3.59095,30.1986
2019-04-04,"UKFS",0.33901,0.00029352647970109,94,9.6052,17.7385,2019,3.67185,33.87045
2019-04-05,"UKFS",0.33716,0.000612682457954954,95,7.2625,18.0043,2019,2.6334,36.50385
2019-04-06,"UKFS",0.33757,0.000413809610170408,96,10.2668,22.9932,2019,6.63,43.13385
2019-04-07,"UKFS",0.34287,0.00188538103386481,97,13.5844,22.7616,2019,8.173,51.30685
2019-04-08,"UKFS",0.33841,0.00131171511093107,98,12.6002,26.5335,2019,9.56685,60.8737
2019-04-09,"UKFS",0.34001,0.000312502173706723,99,13.6871,25.7638,2019,9.72545,70.59915
2019-04-10,"UKFS",0.34108,0.00016476167079533,100,13.5461,28.9772,2019,11.26165,81.8608
2019-04-11,"UKFS",0.33944,0.000131756022206784,101,4.795,27.169,2019,5.982,87.8428
2019-04-12,"UKFS",0.3385,0.000100471736303877,102,-0.589,12.2182,2019,0,87.8428
2019-04-13,"UKFS",0.33927,5.80724389298754e-05,103,1.2804,11.8063,2019,0,87.8428
2019-04-14,"UKFS",0.33879,0.0001509306382118,104,2.3197,13.6972,2019,0,87.8428
2019-04-15,"UKFS",0.34103,0.000259764728717577,105,12.971,13.4053,2019,3.18815,91.03095
2019-04-16,"UKFS",0.34344,0.000175757922572333,106,22.7234,26.9266,2019,14.825,105.85595
2019-04-17,"UKFS",0.34983,0.000360613538405915,107,17.963,24.3934,2019,11.1782,117.03415
2019-04-18,"UKFS",0.3481,0.000124581790198163,108,7.6668,23.6642,2019,5.6655,122.69965
2019-04-19,"UKFS",0.34789,0.000226665845936892,109,5.5949,15.0535,2019,0.324199999999999,123.02385
2019-04-22,"UKFS",0.37134,0.000473822706875707,112,17.65,23.3761,2019,10.51305,133.5369
2019-04-23,"UKFS",0.37882,0.000479862395241959,113,10.0909,19.6828,2019,4.88685,138.42375
2019-04-24,"UKFS",0.37774,0.000295084353211428,114,10.6197,18.7284,2019,4.67405,143.0978
2019-04-25,"UKFS",0.37977,0.000355367142142151,115,10.6332,21.5652,2019,6.0992,149.197
2019-04-26,"UKFS",0.38308,0.000798332625679605,116,9.5886,21.0201,2019,5.30435,154.50135
2019-04-27,"UKFS",0.38849,0.000999162383076491,117,9.0851,22.4016,2019,5.74335,160.2447
2019-04-29,"UKFS",0.39588,0.000928506796871596,119,10.6402,17.1691,2019,3.90465,164.14935
2019-04-30,"UKFS",0.43482,0.00242437091659353,120,10.0203,15.8718,2019,2.94605,167.0954
2019-05-01,"UKFS",0.41005,0.00304795238299085,121,10.9772,16.2737,2019,3.62545,170.72085
2019-05-02,"UKFS",0.4009,0.0069446074944991,122,8.3246,15.7465,2019,2.03555,172.7564
2019-05-03,"UKFS",0.40832,0.0021747687051308,123,10.3236,15.0321,2019,2.67785,175.43425
2019-05-04,"UKFS",0.4027,0.000308843044478005,124,8.2811,20.9732,2019,4.62715,180.0614
2019-05-05,"UKFS",0.40771,0.000423751756362622,125,12.2348,23.8015,2019,8.01815,188.07955
2019-05-06,"UKFS",0.41496,0.00192370917611934,126,13.0854,24.8458,2019,8.9656,197.04515
2019-05-07,"UKFS",0.43139,0.000853500791817244,127,14.2114,21.6144,2019,7.9129,204.95805
2019-05-08,"UKFS",0.42316,0.0016394964383702,128,14.3793,21.5294,2019,7.95435,212.9124
2019-05-09,"UKFS",0.41928,0.00148852539331064,129,4.7769,19.6999,2019,2.2384,215.1508
2019-05-10,"UKFS",0.41754,0.000559073649268253,130,5.5571,15.4719,2019,0.5145,215.6653
2019-05-11,"UKFS",0.42525,0.000517158667477344,131,9.0814,14.2074,2019,1.6444,217.3097
2019-05-12,"UKFS",0.42458,0.00133249101938237,132,8.6648,16.7005,2019,2.68265,219.99235
2019-05-13,"UKFS",0.42064,0.000613581523282995,133,7.7563,20.4417,2019,4.099,224.09135
2019-05-14,"UKFS",0.42551,0.000687175147741435,134,12.7825,27.5563,2019,10.1694,234.26075
2019-05-15,"UKFS",0.42771,0.00111744513630561,135,17.4414,27.9857,2019,12.71355,246.9743
2019-05-16,"UKFS",0.42846,0.00147052489531974,136,19.2751,31.2383,2019,15.2567,262.231
2019-05-17,"UKFS",0.43071,0.00172699674733513,137,19.4263,29.0367,2019,14.2315,276.4625
2019-05-18,"UKFS",0.44756,0.00378068508552594,138,16.0885,26.4465,2019,11.2675,287.73
2019-05-19,"UKFS",0.4301,0.00114029716427655,139,12.2147,18.1195,2019,5.1671,292.8971
2019-05-20,"UKFS",0.44864,0.00534052294634226,140,7.7922,17.3277,2019,2.55995,295.45705
2019-05-21,"UKFS",0.40956,0.00232703174066037,141,7.7171,19.5563,2019,3.6367,299.09375
2019-05-22,"UKFS",0.42693,0.000584720004858424,142,11.7344,21.3037,2019,6.51905,305.6128
2019-05-23,"UKFS",0.4283,0.000889030635591589,143,13.3756,22.5634,2019,7.9695,313.5823
2019-05-24,"UKFS",0.43399,0.00242815146083079,144,18.2616,25.4247,2019,11.84315,325.42545
2019-05-25,"UKFS",0.42892,0.00130867786918941,145,17.3637,25.5151,2019,11.4394,336.86485
2019-05-26,"UKFS",0.43382,0.00158736730944733,146,16.9149,25.509,2019,11.21195,348.0768
2019-05-27,"UKFS",0.42626,0.000799576271712526,147,16.9318,27.8697,2019,12.40075,360.47755
2019-05-28,"UKFS",0.4286,0.00164947994277975,148,19.7128,26.9437,2019,13.32825,373.8058
2019-05-29,"UKFS",0.41845,0.000797575322781635,149,14.8818,22.9336,2019,8.9077,382.7135
2019-05-30,"UKFS",0.42758,0.00147658539964643,150,12.2926,24.2654,2019,8.279,390.9925
2019-05-31,"UKFS",0.42623,0.00128218035361007,151,15.2699,25.2677,2019,10.2688,401.2613
2019-06-01,"UKFS",0.42949,0.000969634590546183,152,18.4452,29.8754,2019,14.1603,415.4216
2019-06-02,"UKFS",0.42934,0.000793025728537509,153,16.2038,27.4415,2019,11.82265,427.24425
2019-06-03,"UKFS",0.42671,0.00118803893016679,154,16.2765,27.5207,2019,11.8986,439.14285
2019-06-04,"UKFS",0.42587,0.00161348438720525,155,18.5037,28.9671,2019,13.7354,452.87825
2019-06-05,"UKFS",0.42791,0.000535995729498687,156,21.6718,30.4699,2019,16.07085,468.9491
2019-06-06,"UKFS",0.42315,0.000528894049804285,157,18.5508,29.5616,2019,14.0562,483.0053
2019-06-07,"UKFS",0.4284,0.000486715583041579,158,20.3729,28.93,2019,14.65145,497.65675
2019-06-08,"UKFS",0.42429,0.00054303111347701,159,20.4666,28.9711,2019,14.71885,512.3756
2019-06-09,"UKFS",0.42169,0.000915936606843022,160,19.0277,27.7896,2019,13.40865,525.78425
2019-06-10,"UKFS",0.42048,0.000334285606837586,161,12.9687,24.5977,2019,8.7832,534.56745
2019-06-11,"UKFS",0.4181,0.00116794400271135,162,16.1761,24.642,2019,10.40905,544.9765
2019-06-12,"UKFS",0.42267,0.00170634440813795,163,14.3778,23.4941,2019,8.93595,553.91245
2019-06-13,"UKFS",0.41957,0.000617909677039928,164,12.14,24.6336,2019,8.3868,562.29925
2019-06-14,"UKFS",0.42068,0.00141996270790354,165,14.7724,26.5664,2019,10.6694,572.96865
2019-06-15,"UKFS",0.42048,0.000989278843503723,166,19.1465,28.8203,2019,13.9834,586.95205
2019-06-16,"UKFS",0.42218,0.00060790846686128,167,18.4121,29.0142,2019,13.71315,600.6652
2019-06-17,"UKFS",0.42058,0.0012025368925564,168,19.4926,26.1053,2019,12.79895,613.46415
2019-06-18,"UKFS",0.42131,0.00131653195330826,169,18.7158,25.9172,2019,12.3165,625.78065
2019-06-19,"UKFS",0.42033,0.0014871710577812,170,17.6941,24.056,2019,10.87505,636.6557
2019-06-20,"UKFS",0.41978,0.000370781152791384,171,17.8314,29.7892,2019,13.8103,650.466
2019-06-21,"UKFS",0.38092,0.0398944602241352,172,17.544,29.5951,2019,13.56955,664.03555
2020-01-07,"UKFS",0.33156,0.000241248934860717,7,10.0226,12.0327,2020,1.02765,1.02765
2020-01-08,"UKFS",0.33122,0.000310259270117554,8,-1.2803,11.7353,2020,0,1.02765
2020-01-09,"UKFS",0.33278,0.000195665870966864,9,9.6792,16.9323,2020,3.30575,4.3334
2020-01-10,"UKFS",0.33705,0.000943615574613442,10,-0.699,13.8739,2020,0,4.3334
2020-01-12,"UKFS",0.32879,0.000250222118469626,12,-8.365,-2.0398,2020,0,4.3334
2020-01-13,"UKFS",0.33423,0.000647681492962802,13,-2.6768,8.0744,2020,0,4.3334
2020-01-15,"UKFS",0.33293,0.000786187087875944,15,-3.5682,8.574,2020,0,4.3334
2020-01-16,"UKFS",0.33044,0.000182378753685601,16,-12.5863,-3.3979,2020,0,4.3334
2020-01-17,"UKFS",0.33102,0.000111528160624313,17,-5.7342,0.4967,2020,0,4.3334
2020-01-18,"UKFS",0.3307,0.000147222802138076,18,-6.0399,5.9226,2020,0,4.3334
2020-01-19,"UKFS",0.33056,0.000208226411310722,19,-12.1225,-1.3067,2020,0,4.3334
2020-01-20,"UKFS",0.33027,6.62197948085691e-05,20,-12.4659,-7.2473,2020,0,4.3334
2020-01-21,"UKFS",0.33046,0.000152624795375018,21,-14.8924,-1.0967,2020,0,4.3334
2020-01-22,"UKFS",0.33145,0.000202173798742471,22,-1.9473,1.3745,2020,0,4.3334
2020-01-23,"UKFS",0.33164,0.000347715203661191,23,0.1654,1.5795,2020,0,4.3334
2020-01-24,"UKFS",0.32753,0.000163284313204831,24,-1.4121,0.179,2020,0,4.3334
2020-01-25,"UKFS",0.32785,8.16720070445963e-05,25,-4.1444,-0.6658,2020,0,4.3334
2020-01-26,"UKFS",0.33226,0.000248991733327246,26,-2.2863,4.107,2020,0,4.3334
2020-01-27,"UKFS",0.33104,0.000653110141662832,27,-0.0029,5.5099,2020,0,4.3334
2020-01-28,"UKFS",0.33059,0.00015244604264581,28,-2.0371,1.4618,2020,0,4.3334
2020-01-29,"UKFS",0.33019,0.000118942387013931,29,-3.1986,0.1899,2020,0,4.3334
2020-01-30,"UKFS",0.33038,0.000288010796282901,30,-3.0862,2.3292,2020,0,4.3334
2020-01-31,"UKFS",0.33035,0.000153077432720062,31,-0.8305,4.5167,2020,0,4.3334
2020-02-01,"UKFS",0.33237,0.000218707987219178,32,-2.6542,13.1367,2020,0,4.3334
2020-02-02,"UKFS",0.33262,0.000248644918528832,33,5.257,19.7276,2020,2.4923,6.8257
2020-02-03,"UKFS",0.33269,0.000191144112744111,34,1.2906,18.8843,2020,0.0874500000000005,6.91315
2020-02-04,"UKFS",0.32974,0.00023070405461613,35,-1.7765,1.9446,2020,0,6.91315
2020-02-05,"UKFS",0.32917,0.00010057253246147,36,-4.964,-1.3025,2020,0,6.91315
2020-02-06,"UKFS",0.33053,0.000295520748261549,37,-6.4423,2.0566,2020,0,6.91315
2020-02-07,"UKFS",0.33044,0.000149479510574638,38,-3.1413,3.0727,2020,0,6.91315
2020-02-08,"UKFS",0.33097,0.00020303368173377,39,-6.6578,5.6868,2020,0,6.91315
2020-02-09,"UKFS",0.33209,0.000192943076093051,40,0.5988,10.4251,2020,0,6.91315
2020-02-10,"UKFS",0.33139,0.000220840509445721,41,-4.7095,5.8734,2020,0,6.91315
2020-02-11,"UKFS",0.3314,0.00016097209924298,42,-1.0019,6.1642,2020,0,6.91315
2020-02-12,"UKFS",0.32897,0.000148834185232676,43,-1.3323,4.622,2020,0,6.91315
2020-02-13,"UKFS",0.32835,0.000344154524501268,44,-17.7035,0.0656,2020,0,6.91315
2020-02-15,"UKFS",0.33158,3.25237746635808e-05,46,-5.2479,6.4209,2020,0,6.91315
2020-02-16,"UKFS",0.33111,0.000454150204407382,47,-0.9797,10.5469,2020,0,6.91315
2020-02-17,"UKFS",0.33261,8.9502251710366e-05,48,4.0301,16.8649,2020,0.4475,7.36065
2020-02-18,"UKFS",0.33045,9.67448653913542e-05,49,-2.4588,12.6438,2020,0,7.36065
2020-02-19,"UKFS",0.33131,0.000148555196915526,50,-3.3423,5.6321,2020,0,7.36065
2020-02-20,"UKFS",0.33022,0.000203349929622684,51,-8.233,-0.385,2020,0,7.36065
2020-02-21,"UKFS",0.33065,0.000194991683757784,52,-7.8638,5.4019,2020,0,7.36065
2020-02-22,"UKFS",0.33138,7.64619579948771e-05,53,-0.2984,11.4183,2020,0,7.36065
2020-02-23,"UKFS",0.33237,0.00030576165787844,54,5.5392,15.0161,2020,0.27765,7.6383
2020-02-24,"UKFS",0.33347,0.000219767432732417,55,3.9381,13.1959,2020,0,7.6383
2020-02-25,"UKFS",0.33025,0.000104241730450655,56,0.5413,6.1027,2020,0,7.6383
2020-02-26,"UKFS",0.33036,0.000131379959954144,57,-3.1638,5.3528,2020,0,7.6383
2020-02-27,"UKFS",0.33079,0.000167858955613308,58,-3.3495,8.4641,2020,0,7.6383
2020-02-28,"UKFS",0.33184,0.000317251175839307,59,-1.6529,12.5974,2020,0,7.6383
2020-02-29,"UKFS",0.33232,0.000198974025584094,60,-0.5962,17.0254,2020,0,7.6383
2020-03-01,"UKFS",0.33304,0.000177709159319728,61,10.4452,17.5519,2020,3.99855,11.63685
2020-03-02,"UKFS",0.33163,8.94440333507039e-05,62,0.0071,16.8684,2020,0,11.63685
2020-03-03,"UKFS",0.33217,0.000253619106986387,63,2.7045,15.7675,2020,0,11.63685
2020-03-04,"UKFS",0.33232,0.000214905727789503,64,6.092,15.5205,2020,0.80625,12.4431
2020-03-05,"UKFS",0.33131,0.00040116385832287,65,5.0572,13.7653,2020,0,12.4431
2020-03-06,"UKFS",0.33179,0.000124244204890926,66,-1.3736,12.3639,2020,0,12.4431
2020-03-07,"UKFS",0.33245,8.52913972741651e-05,67,3.9236,18.7183,2020,1.32095,13.76405
2020-03-08,"UKFS",0.33329,0.000129922105391608,68,8.3468,18.876,2020,3.6114,17.37545
2020-03-09,"UKFS",0.34135,0.00101811329388416,69,2.9588,16.9499,2020,0,17.37545
2020-03-10,"UKFS",0.33365,0.000292910551924248,70,-0.1328,7.3528,2020,0,17.37545
2020-03-11,"UKFS",0.33383,0.000393664346822491,71,4.6766,18.7408,2020,1.7087,19.08415
2020-03-12,"UKFS",0.33404,0.000193207618052365,72,11.4742,18.1254,2020,4.7998,23.88395
2020-03-13,"UKFS",0.33209,5.82156441559296e-05,73,2.7524,12.6263,2020,0,23.88395
2020-03-14,"UKFS",0.33567,0.000326905663231862,74,1.7123,5.954,2020,0,23.88395
2020-03-15,"UKFS",0.33259,0.000126386779210434,75,-0.1737,2.2979,2020,0,23.88395
2020-03-16,"UKFS",0.33599,0.000105292409168813,76,1.3813,5.6401,2020,0,23.88395
2020-03-17,"UKFS",0.33342,0.000257873504823197,77,4.2993,8.8316,2020,0,23.88395
2020-03-18,"UKFS",0.33759,0.000390609152739762,78,7.8001,15.4414,2020,1.62075,25.5047
2020-03-19,"UKFS",0.33958,0.000677111878736834,79,13.6773,22.3447,2020,8.011,33.5157
2020-03-20,"UKFS",0.33288,4.56917980403847e-05,80,-2.7188,21.1495,2020,0,33.5157
2020-03-21,"UKFS",0.33469,0.000273389682262054,81,-5.0875,7.6311,2020,0,33.5157
2020-03-22,"UKFS",0.33926,0.000107297823170574,82,2.3841,6.7855,2020,0,33.5157
2020-03-23,"UKFS",0.33776,0.000387898964333001,83,5.1602,9.7945,2020,0,33.5157
2020-03-24,"UKFS",0.33711,0.000626854831353998,84,6.0252,13.2675,2020,0,33.5157
2020-03-25,"UKFS",0.33804,0.000512052275711389,85,6.6373,21.7702,2020,4.20375,37.71945
2020-03-26,"UKFS",0.3375,0.000188903707248544,86,11.1018,21.0445,2020,6.07315,43.7926
2020-03-27,"UKFS",0.34153,0.000127165848643512,87,9.9676,15.5782,2020,2.7729,46.5655
2020-03-28,"UKFS",0.3378,0.000345314721282909,88,11.089,21.6069,2020,6.34795,52.91345
2020-03-29,"UKFS",0.33712,5.64153691608077e-05,89,6.6064,19.1087,2020,2.85755,55.771
2020-03-30,"UKFS",0.33744,0.000149738309141287,90,8.647,20.955,2020,4.801,60.572
2020-03-31,"UKFS",0.33799,0.000169401261349904,91,9.0075,19.5423,2020,4.2749,64.8469
2020-04-01,"UKFS",0.33825,8.87191763087296e-05,92,10.4546,21.1936,2020,5.8241,70.671
2020-04-02,"UKFS",0.34038,0.000299283187169688,93,12.9693,19.8797,2020,6.4245,77.0955
2020-04-03,"UKFS",0.3412,0.0010147616790686,94,-2.7729,19.5102,2020,0,77.0955
2020-04-04,"UKFS",0.33872,0.000346269021285534,95,-2.5011,8.0325,2020,0,77.0955
2020-04-05,"UKFS",0.33808,0.000221769742696136,96,3.2779,13.3937,2020,0,77.0955
2020-04-06,"UKFS",0.33981,0.000202799351929082,97,9.4665,19.23,2020,4.34825,81.44375
2020-04-07,"UKFS",0.34075,0.000104649543423639,98,16.6262,27.0686,2020,11.8474,93.29115
2020-04-08,"UKFS",0.34176,5.14937047866338e-05,99,16.424,30.3616,2020,13.3928,106.68395
2020-04-09,"UKFS",0.34028,0.000118976775301831,100,5.8037,20.2165,2020,3.0101,109.69405
2020-04-10,"UKFS",0.3403,0.000236310346789975,101,-1.5826,11.9709,2020,0,109.69405
2020-04-11,"UKFS",0.34214,0.000345977706017636,102,9.0788,23.4466,2020,6.2627,115.95675
2020-04-12,"UKFS",0.35547,0.00113755318440367,103,0.1961,21.8352,2020,1.01565,116.9724
2020-04-13,"UKFS",0.3408,0.000162203253697949,104,-2.8345,6.0639,2020,0,116.9724
2020-04-14,"UKFS",0.34107,0.000249475286085314,105,0.0687,9.466,2020,0,116.9724
2020-04-15,"UKFS",0.34108,7.30739072334818e-05,106,0.8862,11.7226,2020,0,116.9724
2020-04-16,"UKFS",0.34925,0.000689359994221193,107,3.3519,10.5558,2020,0,116.9724
2020-04-17,"UKFS",0.34582,0.000804461936796958,108,0.1094,7.1915,2020,0,116.9724
2020-04-18,"UKFS",0.3413,0.000171225832496967,109,1.4694,16.6646,2020,0,116.9724
2020-04-19,"UKFS",0.34266,0.000200201037735088,110,9.4037,18.904,2020,4.15385,121.12625
2020-04-20,"UKFS",0.34971,0.00256987811423826,111,8.6315,20.3616,2020,4.49655,125.6228
2020-04-21,"UKFS",0.34555,9.38651333845901e-05,112,9.7303,21.3854,2020,5.55785,131.18065
2020-04-22,"UKFS",0.35736,0.000802034274803245,113,13.4697,20.6636,2020,7.06665,138.2473
2020-04-23,"UKFS",0.35769,0.00117115210744612,114,11.0495,23.6348,2020,7.34215,145.58945
2020-04-24,"UKFS",0.37783,0.000731277122713464,115,12.6585,22.711,2020,7.68475,153.2742
2020-04-25,"UKFS",0.35543,0.000434190485799936,116,9.3798,18.7694,2020,4.0746,157.3488
2020-04-26,"UKFS",0.36111,0.000386647345517749,117,9.1473,20.9372,2020,5.04225,162.39105
2020-04-27,"UKFS",0.36785,0.00573114782405974,118,11.3484,23.6825,2020,7.51545,169.9065
2020-04-28,"UKFS",0.37987,0.00208325382230857,119,14.1221,23.7063,2020,8.9142,178.8207
2020-04-29,"UKFS",0.37376,0.00106192003407767,120,9.9894,19.6721,2020,4.83075,183.65145
2020-04-30,"UKFS",0.37949,0.000173815906601648,121,10.2688,22.3728,2020,6.3208,189.97225
2020-05-01,"UKFS",0.39099,0.0010723821044568,122,13.3248,26.3354,2020,9.8301,199.80235
2020-05-02,"UKFS",0.39995,0.000401707287583835,123,17.9995,25.9966,2020,11.99805,211.8004
2020-05-03,"UKFS",0.4044,0.000977403236820369,124,15.0102,23.4811,2020,9.24565,221.04605
2020-06-03,"UKFS",0.42871,0.00157767973522473,155,22.3398,31.1926,2020,16.7662,237.81225
2020-06-04,"UKFS",0.42866,0.00056470773513602,156,17.7979,31.264,2020,14.53095,252.3432
2020-06-05,"UKFS",0.4281,0.00116282746259069,157,18.689,31.5462,2020,15.1176,267.4608
2020-06-06,"UKFS",0.42833,0.000795450225485214,158,23.1256,32.1536,2020,17.6396,285.1004
2020-06-07,"UKFS",0.42573,0.000410761808927586,159,22.595,31.477,2020,17.036,302.1364
2020-06-08,"UKFS",0.42688,0.000960525706398871,160,23.3577,31.3074,2020,17.33255,319.46895
2020-06-09,"UKFS",0.42676,0.00181143678411838,161,22.359,31.2674,2020,16.8132,336.28215
2020-06-10,"UKFS",0.41944,0.00114210289396717,162,13.4865,30.1374,2020,11.81195,348.0941
2020-06-11,"UKFS",0.42117,0.000344906988941095,163,16.0072,29.6965,2020,12.85185,360.94595
2020-06-12,"UKFS",0.42198,0.000393619663105994,164,20.8563,31.5117,2020,16.184,377.12995
2020-06-13,"UKFS",0.42275,0.000569419127224387,165,19.8603,30.7221,2020,15.2912,392.42115
2020-06-14,"UKFS",0.42073,0.000740943496702769,166,21.5053,31.5538,2020,16.52955,408.9507
2020-06-15,"UKFS",0.4215,0.000573453428175046,167,21.7617,30.7435,2020,16.2526,425.2033
2020-06-16,"UKFS",0.42107,0.000761655447304203,168,21.4178,30.7787,2020,16.09825,441.30155
2020-06-17,"UKFS",0.42042,0.00147442530679113,169,20.2293,29.9114,2020,15.07035,456.3719
2020-06-18,"UKFS",0.41903,0.000596878854833165,170,20.7527,30.5977,2020,15.6752,472.0471
2020-06-19,"UKFS",0.4197,0.00151880426974509,171,19.5247,29.8859,2020,14.7053,486.7524
2020-06-20,"UKFS",0.42016,0.000934056721609384,172,18.4103,27.4407,2020,12.9255,499.6779
2020-06-21,"UKFS",0.41373,0.00177804647445057,173,20.491,29.0414,2020,14.7662,514.4441
2020-06-22,"UKFS",0.42261,0.000954361961025827,174,20.6722,29.0181,2020,14.84515,529.28925
2020-06-23,"UKFS",0.41786,0.000506569253077279,175,16.3149,27.6258,2020,11.97035,541.2596
2020-06-24,"UKFS",0.41957,0.000553926531634816,176,18.8305,28.5896,2020,13.71005,554.96965
2020-06-25,"UKFS",0.41817,0.000593111388168784,177,18.306,31.8662,2020,15.0861,570.05575
2020-06-26,"UKFS",0.41545,0.00131657263904333,178,21.6798,31.348,2020,16.5139,586.56965
2020-06-27,"UKFS",0.40086,0.00357880776231302,179,18.3459,30.4555,2020,14.4007,600.97035
2021-01-01,"UKFS",0.33117,0.000292224211515604,1,-3.6417,-1.0691,2021,0,0
2021-01-02,"UKFS",0.33112,8.20064706257392e-05,2,-4.1941,0.0631,2021,0,0
2021-01-03,"UKFS",0.33179,0.000305340158257796,3,-5.918,2.0988,2021,0,0
2021-01-04,"UKFS",0.33196,9.39808925434624e-05,4,-1.6985,8.6625,2021,0,0
2021-01-05,"UKFS",0.33227,0.000211561444734041,5,0.7125,9.1379,2021,0,0
2021-01-06,"UKFS",0.33368,0.000870058228405618,6,3.0273,7.1804,2021,0,0
2021-01-07,"UKFS",0.33324,0.000197171141863287,7,0.4715,3.2943,2021,0,0
2021-01-08,"UKFS",0.33159,0.000346088100143906,8,-3.9429,2.8265,2021,0,0
2021-01-09,"UKFS",0.33117,0.000234985856283011,9,-2.1776,1.0917,2021,0,0
2021-01-10,"UKFS",0.33023,0.000163081995152307,10,-4.5199,-0.0582,2021,0,0
2021-01-11,"UKFS",0.33077,0.000468621643650778,11,-1.7698,7.0768,2021,0,0
2021-01-12,"UKFS",0.33184,0.000185201912979933,12,-1.6442,11.6802,2021,0,0
2021-01-13,"UKFS",0.33176,0.000211085145795508,13,-0.0185,13.2538,2021,0,0
2021-01-14,"UKFS",0.33091,0.000284423495685504,14,4.6534,11.9978,2021,0,0
2021-01-15,"UKFS",0.32769,0.000252796283232816,15,-1.6881,5.8526,2021,0,0
2021-01-16,"UKFS",0.33063,0.000298756606963061,16,-2.2023,2.1944,2021,0,0
